Enzyme,Ligand,Energy,LB,UB,num_torsions
fold_atan1p_wt_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.674,2.656,3.399,4
fold_atan1p_wt_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.528,3.35,4.898,4
fold_atan1p_wt_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.256,3.046,4.032,4
fold_atan1p_wt_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.254,3.287,3.959,4
fold_atan1p_wt_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.253,14.78,17.711,4
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-6.036,0.0,0.0,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.992,0.964,1.964,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.958,1.109,5.966,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.936,0.93,5.697,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.836,2.316,5.419,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.441,3.293,4.375,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.198,2.841,3.768,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.193,1.564,1.746,5
fold_atan1p_wt_alphafold_model_4,Caffeic_Acid,-5.015,1.989,2.837,5
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-6.228,0.0,0.0,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-6.209,0.169,1.996,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.924,2.352,3.915,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.922,2.992,5.727,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.901,2.351,3.626,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.872,2.828,5.49,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.843,2.796,5.804,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.835,2.971,5.417,3
fold_atan1p_wt_alphafold_model_4,Cinnamyl_alcohol,-5.363,3.774,5.86,3
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-5.258,0.0,0.0,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-5.15,1.298,3.162,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-5.081,2.644,5.863,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-4.989,2.904,4.984,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-4.859,2.15,5.779,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-4.855,3.435,4.627,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-4.815,5.585,7.319,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-4.787,5.552,6.909,4
fold_atan1p_wt_alphafold_model_4,dimethoxybenzyl_alcohol,-4.667,3.238,4.585,4
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-6.203,0.0,0.0,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-6.013,1.0,2.459,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-5.713,1.759,6.041,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-5.337,1.54,6.088,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-5.141,2.916,4.948,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-5.102,1.564,5.614,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-5.098,3.114,4.963,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-4.945,1.873,2.991,5
fold_atan1p_wt_alphafold_model_4,Ferulic_Acid,-4.892,2.318,5.957,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-5.509,0.0,0.0,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-5.507,0.042,2.402,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-5.307,1.442,3.827,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-5.301,1.292,2.847,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-5.288,1.826,3.903,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-4.966,20.728,22.994,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-4.94,20.687,22.887,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-4.93,1.406,2.974,5
fold_atan1p_wt_alphafold_model_4,Gallic_acid,-4.809,1.379,4.026,5
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-5.15,0.0,0.0,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.986,1.396,4.053,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.904,1.095,2.848,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.676,1.642,3.806,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.67,2.147,4.617,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.661,2.131,4.641,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.624,2.93,4.983,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.603,2.035,3.611,4
fold_atan1p_wt_alphafold_model_4,Verytryl_Alcohol,-4.573,1.881,5.142,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.151,0.0,0.0,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.879,1.104,4.846,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.766,1.924,5.078,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.66,3.119,5.313,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.65,3.01,5.765,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.535,3.219,4.376,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.372,6.463,8.18,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.343,3.625,5.718,4
fold_atan1p_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.265,3.788,6.975,4
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-6.132,0.0,0.0,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-6.103,1.11,5.95,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-6.058,1.006,1.952,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-5.61,3.607,6.165,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-5.585,3.232,4.433,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-5.487,1.037,5.714,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-5.399,1.237,1.981,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-4.939,2.136,2.419,5
fold_atan1p_wt_palmitic_acid_model_4,Caffeic_Acid,-4.922,2.691,5.516,5
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.017,0.0,0.0,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.818,2.88,5.241,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.767,2.658,5.387,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.731,3.477,4.635,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.72,2.974,5.657,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.715,2.652,5.635,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.253,3.449,5.648,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.235,2.864,5.055,3
fold_atan1p_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.166,3.253,5.648,3
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.329,0.0,0.0,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.288,2.897,4.048,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.132,1.687,5.692,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.953,1.426,3.29,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.865,1.352,3.424,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.762,1.76,6.682,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.693,3.958,5.677,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.444,2.259,6.127,4
fold_atan1p_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.291,2.418,4.007,4
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-6.307,0.0,0.0,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-6.032,1.049,2.57,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-5.788,1.536,6.078,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-5.253,3.799,5.162,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-5.21,1.429,2.991,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-5.07,3.042,5.119,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-5.067,2.014,5.369,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-4.862,2.65,3.863,5
fold_atan1p_wt_palmitic_acid_model_4,Ferulic_Acid,-4.785,3.924,4.986,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.389,0.0,0.0,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.344,0.063,2.402,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.312,1.433,3.665,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.3,1.476,4.091,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.272,1.28,2.83,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.146,1.285,1.987,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-5.025,1.496,3.974,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-4.969,1.578,2.989,5
fold_atan1p_wt_palmitic_acid_model_4,Gallic_acid,-4.769,1.511,2.516,5
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.136,0.0,0.0,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.861,1.413,4.051,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.667,2.091,5.233,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.566,2.621,5.149,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.561,2.151,5.21,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.549,1.989,4.114,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.506,3.234,5.155,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.497,2.477,4.055,4
fold_atan1p_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.269,3.819,6.234,4
fold_cala_chaina_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-6.325,0.0,0.0,4
fold_cala_chaina_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-6.32,0.034,1.457,4
fold_cala_chaina_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.785,1.133,5.076,4
fold_cala_chaina_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-3.486,17.809,18.545,4
fold_cala_chaina_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-3.354,23.931,24.706,4
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-7.481,0.0,0.0,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-7.469,0.945,5.968,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-7.262,0.931,1.953,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-6.806,1.068,5.731,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-5.008,18.558,20.74,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-4.934,18.605,20.145,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-4.68,23.859,25.065,5
fold_cala_chaina_wt_palmitic_acid_model_4,Caffeic_Acid,-4.56,18.162,19.782,5
fold_cala_chaina_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-7.629,0.0,0.0,3
fold_cala_chaina_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.651,3.253,6.062,3
fold_cala_chaina_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.35,2.682,5.643,3
fold_cala_chaina_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.099,18.903,20.398,3
fold_cala_chaina_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-4.941,18.858,20.224,3
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.228,0.0,0.0,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.905,18.209,19.241,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.803,17.748,19.82,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.709,26.015,26.255,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.533,18.37,20.482,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.209,18.813,19.925,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.143,18.804,20.183,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-2.817,19.361,20.611,4
fold_cala_chaina_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-2.665,18.565,19.501,4
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-7.255,0.0,0.0,5
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-7.065,1.101,2.408,5
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-5.467,1.495,2.108,5
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-4.836,1.618,5.68,5
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-4.819,17.781,20.08,5
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-4.533,17.906,19.414,5
fold_cala_chaina_wt_palmitic_acid_model_4,Ferulic_Acid,-4.268,24.497,26.18,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-6.059,0.0,0.0,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-6.053,0.017,2.402,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-5.885,1.65,4.925,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-5.163,1.955,5.185,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-5.161,1.943,5.366,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-4.837,2.371,3.879,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-4.135,17.228,18.756,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-4.135,17.196,18.588,5
fold_cala_chaina_wt_palmitic_acid_model_4,Gallic_acid,-4.011,17.01,18.59,5
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.645,0.0,0.0,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.122,1.286,3.033,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.276,1.56,4.487,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.261,1.198,3.908,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.141,16.937,18.08,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-3.904,16.833,18.788,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-3.712,2.7,4.557,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-3.664,16.895,18.072,4
fold_cala_chaina_wt_palmitic_acid_model_4,Verytryl_Alcohol,-3.633,17.678,19.208,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.231,0.0,0.0,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.216,3.009,4.483,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.978,3.418,4.269,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.93,2.998,3.414,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.921,3.375,5.119,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.82,3.18,4.06,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.725,4.555,5.511,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.668,1.749,2.288,4
fold_calb_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.61,2.808,4.081,4
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-6.47,0.0,0.0,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-6.008,0.934,1.944,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.777,1.024,5.667,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.493,3.471,5.549,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.416,1.656,5.678,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.26,2.373,5.417,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.251,2.417,3.186,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.208,3.007,4.05,5
fold_calb_wt_palmitic_acid_model_4,Caffeic_Acid,-5.036,2.473,2.955,5
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.349,0.0,0.0,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.331,1.945,4.655,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.281,1.912,5.051,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.252,2.198,2.485,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.87,3.422,4.842,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.584,2.91,5.551,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.368,3.012,5.605,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.347,2.611,5.321,3
fold_calb_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.314,2.814,3.888,3
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-6.108,0.0,0.0,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.799,1.936,5.588,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.58,2.135,6.562,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.51,1.974,5.623,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.179,2.595,4.663,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.891,2.058,5.717,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.706,2.999,5.439,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.143,2.706,5.692,4
fold_calb_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-3.773,18.564,19.592,4
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-6.059,0.0,0.0,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.815,1.117,2.328,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.723,3.669,4.977,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.566,1.78,5.911,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.485,3.197,5.619,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.43,3.521,5.418,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.342,1.562,5.802,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.243,2.526,5.197,5
fold_calb_wt_palmitic_acid_model_4,Ferulic_Acid,-5.115,2.269,2.845,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-5.789,0.0,0.0,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-5.746,0.109,2.404,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-5.532,1.537,4.171,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-5.52,1.546,4.795,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-5.475,1.362,1.778,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-4.953,3.755,5.905,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-4.689,2.415,3.979,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-4.477,2.736,4.135,5
fold_calb_wt_palmitic_acid_model_4,Gallic_acid,-4.287,2.134,4.716,5
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.265,0.0,0.0,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.187,1.796,3.605,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.054,1.91,4.393,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.018,2.319,5.062,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.945,1.427,4.171,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.893,1.718,3.894,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.854,2.708,3.715,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.697,3.925,5.108,4
fold_calb_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.503,2.134,3.683,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.566,0.0,0.0,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.322,8.082,11.528,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.085,6.568,9.901,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.074,1.118,5.119,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.026,2.343,4.612,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.895,6.683,8.626,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.88,6.481,9.777,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.743,3.105,4.138,4
fold_cdulac_wt_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.73,8.74,9.875,4
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.902,0.0,0.0,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.867,9.776,12.655,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.687,8.576,10.23,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.581,16.706,19.492,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.571,0.968,2.095,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.464,8.664,11.117,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.172,17.388,20.002,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.057,9.474,10.685,5
fold_cdulac_wt_palmitic_acid_model_4,Caffeic_Acid,-5.03,17.244,20.078,5
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.328,0.0,0.0,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.248,0.728,2.116,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.199,3.238,4.625,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.185,3.302,4.803,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.117,9.113,10.494,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-6.047,9.009,10.211,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.999,8.682,10.464,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.981,2.239,3.35,3
fold_cdulac_wt_palmitic_acid_model_4,Cinnamyl_alcohol,-5.906,8.478,10.426,3
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.792,0.0,0.0,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.566,1.683,5.753,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.427,5.414,9.189,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.332,2.185,3.947,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.051,1.444,1.508,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.916,2.282,6.469,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.765,2.216,2.879,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.744,4.805,6.798,4
fold_cdulac_wt_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.726,2.898,5.851,4
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-6.048,0.0,0.0,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.788,5.434,8.062,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.591,8.823,12.508,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.531,3.353,4.921,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.228,1.867,1.934,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.223,6.862,9.575,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.21,5.156,7.205,5
